河北|石家庄|桥东区|114.9|40.78|114.510784305|38.0633897538
河北|石家庄|桥东区|114.5|37.07|114.510784305|38.0633897538
河北|石家庄|桥西区|114.47|37.05|114.46774|38.010164
河北|石家庄|新华区|114.47|38.05|114.453501429|38.1172186405
河北|石家庄|新华区|116.87|38.32|114.453501429|38.1172186405
河北|石家庄|井陉矿区|114.05|38.08|114.050743763|38.0810975612
河北|石家庄|裕华区|114.52|38.02|114.586382553|38.0146210457
河北|石家庄|井陉县|114.13|38.03|114.077952063|38.0008908158
河北|石家庄|正定县|114.57|38.15|114.570201323|38.2270725355
河北|石家庄|栾城县|114.65|37.88|114.632967829|37.9061608054
河北|石家庄|行唐县|114.55|38.43|114.457436124|38.5466953014
河北|石家庄|灵寿县|114.37|38.3|114.187818981|38.5109359854
河北|石家庄|高邑县|114.6|37.6|114.607384693|37.6226508708
河北|石家庄|深泽县|115.2|38.18|115.233102428|38.1946808274
河北|石家庄|赞皇县|114.38|37.67|114.289553404|37.628132453
河北|石家庄|无极县|114.97|38.18|114.951139601|38.1832860202
河北|石家庄|平山县|114.2|38.25|113.872428527|38.4087621917
河北|石家庄|元氏县|114.52|37.75|114.428360156|37.807352641
河北|石家庄|赵县|114.77|37.75|114.834938238|37.7696124484
河北|石家庄|辛集市|115.22|37.92|115.298749505|37.9241218764
河北|石家庄|藁城市|114.83|38.03|114.8164758|38.0549363821
河北|石家庄|晋州市|115.03|38.03|115.091738281|37.9911451022
河北|石家庄|新乐市|114.68|38.35|114.762270767|38.3775780258
河北|石家庄|鹿泉市|114.3|38.08|114.347322599|38.0847068255
河北|唐山|唐山市|118.2|39.63|118.183450598|39.6505309225
河北|唐山|路南区|118.17|39.63|118.128035337|39.8325265857
河北|唐山|路北区|118.22|39.63|118.128035337|39.8325265857
河北|唐山|古冶区|118.42|39.73|118.462231538|39.7230447804
河北|唐山|开平区|118.27|39.68|118.257847901|39.6921234208
河北|唐山|丰南区|118.1|39.57|118.085847099|39.3846627486
河北|唐山|丰润区|118.17|39.83|118.059490366|39.7899094103
河北|唐山|滦县|118.7|39.75|118.583777252|39.7855088482
河北|唐山|滦南县|118.68|39.5|118.549384665|39.3607388999
河北|唐山|乐亭县|118.9|39.42|118.939943057|39.3572288919
河北|唐山|迁西县|118.32|40.15|118.371389054|40.2385076608
河北|唐山|玉田县|117.73|39.88|117.734752645|39.8188433558
河北|唐山|唐海县|118.45|39.27|118.426720622|39.2734296007
河北|唐山|遵化市|117.95|40.18|117.957639128|40.137901064
河北|唐山|迁安市|118.7|40.02|118.686954617|40.0404425133
河北|秦皇岛|秦皇岛市|119.6|39.93|119.604367616|39.9454615659
河北|秦皇岛|海港区|119.6|39.93|119.577617246|39.9887795771
河北|秦皇岛|山海关区|119.77|40.0|119.71361558|40.0328996281
河北|秦皇岛|北戴河区|119.48|39.83|119.479320794|39.8542925842
河北|秦皇岛|青龙满族自治县|118.95|40.4|119.137582451|40.3536503086
河北|秦皇岛|昌黎县|119.17|39.7|119.094621497|39.6380211647
河北|秦皇岛|抚宁县|119.23|39.88|119.395100412|40.0129674415
河北|秦皇岛|卢龙县|118.87|39.88|118.985564146|39.9209784552
河北|邯郸|邯郸市|114.48|36.62|114.482693932|36.6093079285
河北|邯郸|邯山区|114.48|36.6|114.469289867|36.5361530789
河北|邯郸|丛台区|114.48|36.63|114.511067631|36.6372148152
河北|邯郸|复兴区|114.45|36.63|114.448094707|36.6103685922
河北|邯郸|峰峰矿区|114.2|36.42|114.19042165|36.4746849974
河北|邯郸|邯郸县|114.53|36.6|114.494486042|36.6203472211
河北|邯郸|临漳县|114.62|36.35|114.586944169|36.2661419465
河北|邯郸|成安县|114.68|36.43|114.704774683|36.4281506472
河北|邯郸|大名县|115.15|36.28|115.248634644|36.3095437708
河北|邯郸|涉县|113.67|36.57|113.742913522|36.5981045356
河北|邯郸|磁县|114.37|36.35|114.255100741|36.4067306025
河北|邯郸|肥乡县|114.8|36.55|114.836905106|36.5772608876
河北|邯郸|永年县|114.48|36.78|114.641601987|36.7702001817
河北|邯郸|邱县|115.17|36.82|114.482693932|36.6093079285
河北|邯郸|鸡泽县|114.87|36.92|114.869565814|36.8736774898
河北|邯郸|广平县|114.93|36.48|115.020874021|36.5119263139
河北|邯郸|馆陶县|115.3|36.53|115.299156626|36.6185370058
河北|邯郸|魏县|114.93|36.37|114.936000119|36.2505677611
河北|邯郸|曲周县|114.95|36.78|115.038532472|36.7526512657
河北|邯郸|武安市|114.2|36.7|114.058333969|36.7489954766
河北|邢台|邢台市|114.48|37.07|114.520486813|37.0695311969
河北|邢台|桥东区|114.5|38.05|114.521297444|37.0590462521
河北|邢台|桥东区|114.9|40.78|114.521297444|37.0590462521
河北|邢台|桥东区|114.5|37.07|114.521297444|37.0590462521
河北|邢台|桥西区|114.87|40.83|114.468401263|37.0535796642
河北|邢台|桥西区|114.47|38.03|114.468401263|37.0535796642
河北|邢台|桥西区|114.47|37.05|114.468401263|37.0535796642
河北|邢台|邢台县|114.5|37.08|114.167744402|37.1524216993
河北|邢台|临城县|114.5|37.43|114.384665038|37.4631375916
河北|邢台|内丘县|114.52|37.3|114.530621675|37.3005245797
河北|邢台|柏乡县|114.68|37.5|114.520486813|37.0695311969
河北|邢台|隆尧县|114.77|37.35|114.792915847|37.3646880836
河北|邢台|任县|114.68|37.13|114.76996716|37.1746301018
河北|邢台|南和县|114.68|37.0|114.753089359|37.0169638744
河北|邢台|宁晋县|114.92|37.62|115.021678437|37.6120867582
河北|邢台|巨鹿县|115.03|37.22|115.058885789|37.2786792971
河北|邢台|新河县|115.25|37.53|115.25720362|37.4993625673
河北|邢台|广宗县|115.15|37.07|115.198173089|37.0835486924
河北|邢台|平乡县|115.03|37.07|114.520486813|37.0695311969
河北|邢台|威县|115.25|36.98|114.520486813|37.0695311969
河北|邢台|清河县|115.67|37.07|115.691589516|37.0405299136
河北|邢台|临西县|115.5|36.85|115.528441176|36.8580273536
河北|邢台|南宫市|115.38|37.35|115.479409586|37.2864274133
河北|邢台|沙河市|114.5|36.85|114.283092502|36.9386354593
河北|保定|保定市|115.47|38.87|115.494810169|38.886564548
河北|保定|新市区|115.45|38.87|115.412245203|38.8811829475
河北|保定|北市区|115.48|38.87|115.532911887|38.8975105133
河北|保定|南市区|115.5|38.85|115.484784451|38.8218769108
河北|保定|满城县|115.32|38.95|115.277554404|38.9702328918
河北|保定|清苑县|115.48|38.77|115.493491958|38.7383356526
河北|保定|涞水县|115.72|39.4|115.444627925|39.6161175632
河北|保定|阜平县|114.18|38.85|114.164210624|38.8948064112
河北|保定|徐水县|115.65|39.02|115.579600065|39.0418721894
河北|保定|定兴县|115.77|39.27|115.755045888|39.2115183143
河北|保定|唐县|114.98|38.75|114.806091273|38.9045211312
河北|保定|高阳县|115.78|38.68|115.838441884|38.6730209003
河北|保定|容城县|115.87|39.05|115.908778915|39.0578135495
河北|保定|涞源县|114.68|39.35|114.73045121|39.366936787
河北|保定|望都县|115.15|38.72|115.178345597|38.6790149791
河北|保定|安新县|115.93|38.92|115.88673101|38.8782552166
河北|保定|易县|115.5|39.35|115.494810169|38.886564548
河北|保定|曲阳县|114.7|38.62|114.660663975|38.7066122149
河北|保定|蠡县|115.57|38.48|115.494810169|38.886564548
河北|保定|顺平县|115.13|38.83|115.073989055|38.927951376
河北|保定|博野县|115.47|38.45|115.487785694|38.4591231407
河北|保定|雄县|116.1|38.98|115.494810169|38.886564548
河北|保定|涿州市|115.97|39.48|115.999053641|39.4824818106
河北|保定|定州市|114.97|38.52|115.057406952|38.465839158
河北|保定|安国市|115.32|38.42|115.334826715|38.3937399904
河北|保定|高碑店市|115.85|39.33|116.040933625|39.2650877648
河北|张家口|张家口市|114.88|40.82|114.89378153|40.8111884911
河北|张家口|桥东区|114.5|38.05|114.915166412|40.7829103502
河北|张家口|桥东区|114.9|40.78|114.915166412|40.7829103502
河北|张家口|桥东区|114.5|37.07|114.915166412|40.7829103502
河北|张家口|桥西区|114.87|40.83|114.875932|40.825456
河北|张家口|宣化区|115.05|40.6|115.258472188|40.6323943601
河北|张家口|下花园区|115.27|40.48|115.350498331|40.5688369287
河北|张家口|宣化县|115.02|40.55|115.035435307|40.5601515361
河北|张家口|张北县|114.7|41.15|114.772897366|41.2936407523
河北|张家口|康保县|114.62|41.85|114.606535735|41.7845952691
河北|张家口|沽源县|115.7|41.67|115.636091649|41.5804038426
河北|张家口|尚义县|113.97|41.08|114.152528315|41.1326349945
河北|张家口|蔚县|114.57|39.85|114.712537187|39.8793531478
河北|张家口|阳原县|114.17|40.12|114.394395907|40.1386421202
河北|张家口|怀安县|114.42|40.67|114.502607367|40.5595335751
河北|张家口|万全县|114.72|40.75|114.611452715|40.8471082111
河北|张家口|怀来县|115.52|40.4|115.63406062|40.3479836439
河北|张家口|涿鹿县|115.22|40.38|115.223925175|40.1018759135
河北|张家口|赤城县|115.83|40.92|115.892222672|40.9560262595
河北|张家口|崇礼县|115.27|40.97|115.219890945|41.0260597176
河北|承德|承德市|117.93|40.97|117.933822456|40.9925210525
河北|承德|双桥区|117.93|40.97|117.948355242|40.9714063522
河北|承德|双滦区|117.78|40.95|117.809335817|41.0514531607
河北|承德|鹰手营子矿区|117.65|40.55|117.679426264|40.5317602812
河北|承德|承德县|118.17|40.77|118.125718298|40.9732421823
河北|承德|兴隆县|117.52|40.43|117.72613599|40.4581416863
河北|承德|平泉县|118.68|41.0|118.739323509|41.0753037687
河北|承德|滦平县|117.33|40.93|117.36956341|40.9248207418
河北|承德|隆化县|117.72|41.32|117.569929679|41.5179949722
河北|承德|丰宁满族自治县|116.65|41.2|116.623794813|41.4256843352
河北|承德|宽城满族自治县|118.48|40.6|118.63588822|40.5780903781
河北|承德|围场满族蒙古族自治县|117.75|41.93|117.547021505|42.1080245659
河北|沧州|沧州市|116.83|38.3|116.863806476|38.2976153503
河北|沧州|新华区|114.47|38.05|116.893058807|38.3083753331
河北|沧州|新华区|116.87|38.32|116.893058807|38.3083753331
河北|沧州|运河区|116.85|38.32|116.844853578|38.3144461246
河北|沧州|沧县|116.87|38.3|116.862713831|38.3021386962
河北|沧州|青县|116.82|38.58|116.851234003|38.5657783286
河北|沧州|东光县|116.53|37.88|116.677832336|37.8874516037
河北|沧州|海兴县|117.48|38.13|117.567264259|38.1424702169
河北|沧州|盐山县|117.22|38.05|117.266939896|37.9603697241
河北|沧州|肃宁县|115.83|38.43|115.885816106|38.4222071228
河北|沧州|南皮县|116.7|38.03|116.865849777|38.0231857028
河北|沧州|吴桥县|116.38|37.62|116.508033407|37.6618634721
河北|沧州|献县|116.12|38.18|116.175505302|38.2427258405
河北|沧州|孟村回族自治县|117.1|38.07|117.159538385|38.0912647133
河北|沧州|泊头市|116.57|38.07|116.389235977|38.0902787109
河北|沧州|任丘市|116.1|38.72|116.163214052|38.7411046411
河北|沧州|黄骅市|117.35|38.37|117.40021702|38.4015218455
河北|沧州|河间市|116.08|38.43|116.271592839|38.4837214325
河北|廊坊|廊坊市|116.7|39.52|116.703602223|39.5186106251
河北|廊坊|安次区|116.68|39.52|116.796123109|39.3453121806
河北|廊坊|广阳区|116.72|39.53|116.694236489|39.5336855375
河北|廊坊|固安县|116.3|39.43|116.289670157|39.351105941
河北|廊坊|永清县|116.5|39.32|116.56055697|39.3028364302
河北|廊坊|香河县|117.0|39.77|117.051305554|39.7431000329
河北|廊坊|大城县|116.63|38.7|116.588638676|38.6688027037
河北|廊坊|文安县|116.47|38.87|116.494816871|38.9113904826
河北|廊坊|大厂回族自治县|116.98|39.88|116.955076449|39.8953163551
河北|廊坊|霸州市|116.4|39.1|116.57430599|39.1093200791
河北|廊坊|三河市|117.07|39.98|117.021284184|39.9674276488
河北|衡水|衡水市|115.68|37.73|115.686228653|37.7469290459
河北|衡水|桃城区|115.68|37.73|115.666657|37.7242178861
河北|衡水|枣强县|115.72|37.52|115.757677483|37.4610241061
河北|衡水|武邑县|115.88|37.82|115.944506607|37.8276785922
河北|衡水|武强县|115.98|38.03|115.920118282|38.050513034
河北|衡水|饶阳县|115.73|38.23|115.740007462|38.223059241
河北|衡水|安平县|115.52|38.23|115.490415822|38.2431958695
河北|衡水|故城县|115.97|37.35|115.978056663|37.3569979064
河北|衡水|景县|116.27|37.7|115.686228653|37.7469290459
河北|衡水|阜城县|116.15|37.87|116.328425185|37.9123092136
河北|衡水|冀州市|115.57|37.57|115.47029255|37.5560699733
河北|衡水|深州市|115.55|38.02|115.586698808|37.9570128627
山西|太原|太原市|112.55|37.87|112.550863589|37.890277054
山西|太原|小店区|112.57|37.73|112.577408607|37.7535279709
山西|太原|迎泽区|112.57|37.87|112.663202981|37.8657373021
山西|太原|杏花岭区|112.57|37.88|112.629836321|37.915556057
山西|太原|尖草坪区|112.48|37.93|112.48843998|37.9727578395
山西|太原|万柏林区|112.52|37.87|112.402856977|37.8946934476
山西|太原|晋源区|112.48|37.73|112.481587256|37.748674917
山西|太原|清徐县|112.35|37.6|112.387085118|37.5932424474
山西|太原|阳曲县|112.67|38.07|112.672658537|38.1582463737
山西|太原|娄烦县|111.78|38.07|111.797820928|38.0345840431
山西|太原|古交市|112.17|37.92|112.107739024|37.9051792825
山西|大同|大同市|113.3|40.08|113.290508673|40.1137444997
山西|大同|城区|113.28|40.08|113.296965873|40.1025428666
山西|大同|城区|113.6|37.85|113.296965873|40.1025428666
山西|大同|城区|113.12|36.22|113.296965873|40.1025428666
山西|大同|城区|112.83|35.5|113.296965873|40.1025428666
山西|大同|矿区|113.17|40.03|113.290508673|40.1137444997
山西|大同|矿区|113.57|37.87|113.290508673|40.1137444997
山西|大同|南郊区|113.13|40.0|113.226456616|40.0518913874
山西|大同|新荣区|113.15|40.27|113.236894117|40.2671271276
山西|大同|阳高县|113.75|40.37|113.823181406|40.2223115261
山西|大同|天镇县|114.08|40.42|114.168129887|40.4035285343
山西|大同|广灵县|114.28|39.77|114.161701765|39.7689944795
山西|大同|灵丘县|114.23|39.43|114.213095174|39.3772677773
山西|大同|浑源县|113.68|39.7|113.710758996|39.6341623613
山西|大同|左云县|112.7|40.0|112.777856391|40.0007379631
山西|大同|大同县|113.6|40.03|113.583865821|40.0016274889
山西|阳泉|阳泉市|113.57|37.85|113.569237602|37.8695294932
山西|阳泉|城区|113.28|40.08|113.612838117|37.8578653615
山西|阳泉|城区|113.6|37.85|113.612838117|37.8578653615
山西|阳泉|城区|113.12|36.22|113.612838117|37.8578653615
山西|阳泉|城区|112.83|35.5|113.612838117|37.8578653615
山西|阳泉|矿区|113.17|40.03|113.569237602|37.8695294932
山西|阳泉|矿区|113.57|37.87|113.569237602|37.8695294932
山西|阳泉|郊区|113.58|37.93|113.568086154|37.9115039111
山西|阳泉|郊区|113.12|36.2|113.568086154|37.9115039111
山西|阳泉|平定县|113.62|37.8|113.76897794|37.8492714173
山西|阳泉|盂县|113.4|38.08|113.360966604|38.2293857341
山西|长治|长治市|113.12|36.2|113.120292086|36.2016643857
山西|长治|城区|113.28|40.08|113.123169358|36.1845111921
山西|长治|城区|113.6|37.85|113.123169358|36.1845111921
山西|长治|城区|113.12|36.22|113.123169358|36.1845111921
山西|长治|城区|112.83|35.5|113.123169358|36.1845111921
山西|长治|郊区|113.58|37.93|113.110696207|36.2703395584
山西|长治|郊区|113.12|36.2|113.110696207|36.2703395584
山西|长治|长治县|113.03|36.05|113.086194198|36.0246799762
山西|长治|襄垣县|113.05|36.53|112.988973484|36.5802007858
山西|长治|屯留县|112.88|36.32|112.75036279|36.3426097511
山西|长治|平顺县|113.43|36.2|113.533688976|36.2217941531
山西|长治|黎城县|113.38|36.5|113.396851594|36.6193676103
山西|长治|壶关县|113.2|36.12|113.371997904|35.9926519337
山西|长治|长子县|112.87|36.12|112.802254033|36.110999402
山西|长治|武乡县|112.85|36.83|112.96751986|36.8883228212
山西|长治|沁县|112.7|36.75|112.652210136|36.707383476
山西|长治|沁源县|112.33|36.5|112.290093992|36.7015666395
山西|长治|潞城市|113.22|36.33|113.254387088|36.3744062732
山西|晋城|晋城市|112.83|35.5|112.867332758|35.4998344672
山西|晋城|城区|113.28|40.08|112.867332758|35.4998344672
山西|晋城|城区|113.6|37.85|112.867332758|35.4998344672
山西|晋城|城区|113.12|36.22|112.867332758|35.4998344672
山西|晋城|城区|112.83|35.5|112.867332758|35.4998344672
山西|晋城|沁水县|112.18|35.68|112.37742991|35.7514891182
山西|晋城|阳城县|112.42|35.48|112.361526995|35.4265408412
山西|晋城|陵川县|113.27|35.78|113.343386599|35.6907438979
山西|晋城|泽州县|112.83|35.5|112.87098535|35.4758513255
山西|晋城|高平市|112.92|35.8|112.935115354|35.809742458
山西|朔州|朔州市|112.43|39.33|112.479927727|39.3376719662
山西|朔州|朔城区|112.43|39.33|112.556200153|39.2432724372
山西|朔州|山阴县|112.82|39.52|112.786804905|39.5210496731
山西|朔州|应县|113.18|39.55|113.26059287|39.5093160437
山西|朔州|右玉县|112.47|39.98|112.421677453|40.0081357065
山西|朔州|怀仁县|113.08|39.83|113.112304623|39.793570836
山西|晋中|晋中市|112.75|37.68|112.7385144|37.6933615268
山西|晋中|榆次区|112.75|37.68|112.843736527|37.6508246891
山西|晋中|榆社县|112.97|37.07|112.954180823|37.1400499816
山西|晋中|左权县|113.37|37.07|113.474537864|37.0327945854
山西|晋中|和顺县|113.57|37.33|113.474934451|37.3483736991
山西|晋中|昔阳县|113.7|37.62|113.762105721|37.5634183851
山西|晋中|寿阳县|113.18|37.88|113.141610864|37.8251189144
山西|晋中|太谷县|112.55|37.42|112.736432532|37.4076964145
山西|晋中|祁县|112.33|37.35|112.469065952|37.2921980866
山西|晋中|平遥县|112.17|37.18|112.26549326|37.1480897785
山西|晋中|灵石县|111.77|36.85|111.73550355|36.8344871934
山西|晋中|介休市|111.92|37.03|111.99518802|37.0254762759
山西|运城|运城市|110.98|35.02|111.006853653|35.0388594798
山西|运城|盐湖区|110.98|35.02|110.961930942|35.0636768789
山西|运城|临猗县|110.77|35.15|110.625895406|35.1493795011
山西|运城|万荣县|110.83|35.42|110.715539505|35.3881340137
山西|运城|闻喜县|111.22|35.35|111.319286751|35.373753157
山西|运城|稷山县|110.97|35.6|110.965121838|35.5982669241
山西|运城|新绛县|111.22|35.62|111.172875292|35.6315825405
山西|运城|绛县|111.57|35.48|111.644820398|35.4985785328
山西|运城|垣曲县|111.67|35.3|111.824786881|35.2215841554
山西|运城|夏县|111.22|35.15|111.358386289|35.1266795108
山西|运城|平陆县|111.22|34.83|111.251109321|34.8886457744
山西|运城|芮城县|110.68|34.7|110.616495538|34.7095347604
山西|运城|河津市|110.7|35.6|110.708539264|35.6318910491
山西|忻州|忻州市|112.73|38.42|112.727938829|38.461030573
山西|忻州|忻府区|112.73|38.42|112.605200134|38.4378319645
山西|忻州|定襄县|112.95|38.48|113.035588765|38.5167497639
山西|忻州|五台县|113.25|38.73|113.442104045|38.7781740015
山西|忻州|代县|112.95|39.07|113.050581688|39.0931972241
山西|忻州|繁峙县|113.25|39.18|113.596213567|39.2047569947
山西|忻州|宁武县|112.3|39.0|112.193895833|38.8218896663
山西|忻州|静乐县|111.93|38.37|112.064994252|38.4000671541
山西|忻州|神池县|112.2|39.08|112.009919868|39.1730534457
山西|忻州|五寨县|111.85|38.9|111.744757144|39.008730858
山西|忻州|岢岚县|111.57|38.7|111.543568392|38.7379569261
山西|忻州|河曲县|111.13|39.38|111.35982926|39.2064395286
山西|忻州|偏关县|111.5|39.43|111.671903276|39.4646492329
山西|忻州|原平市|112.7|38.73|112.682128319|38.8388761727
山西|临汾|临汾市|111.52|36.08|111.538787596|36.0997454436
山西|临汾|尧都区|111.52|36.08|111.474664862|36.1259369124
山西|临汾|曲沃县|111.47|35.63|111.527041056|35.7042009789
山西|临汾|翼城县|111.72|35.73|111.839209475|35.6953975822
山西|临汾|襄汾县|111.43|35.88|111.385953095|35.87420403
山西|临汾|洪洞县|111.67|36.25|111.659377891|36.3255141803
山西|临汾|古县|111.92|36.27|112.011242541|36.303822531
山西|临汾|安泽县|112.25|36.15|112.307903663|36.1642955311
山西|临汾|浮山县|111.83|35.97|111.928408874|35.945830766
山西|临汾|吉县|110.68|36.1|110.72816197|36.1586773175
山西|临汾|乡宁县|110.83|35.97|110.944128414|35.9251191794
山西|临汾|大宁县|110.75|36.47|110.710805443|36.4326363005
山西|临汾|隰县|110.93|36.7|111.009965316|36.7119505084
山西|临汾|永和县|110.63|36.77|110.617898184|36.7371373675
山西|临汾|蒲县|111.08|36.42|111.162358674|36.4245996989
山西|临汾|汾西县|111.57|36.65|111.483148345|36.6427813895
山西|临汾|侯马市|111.35|35.62|111.371509247|35.6217854879
山西|临汾|霍州市|111.72|36.57|111.830835626|36.5996778291
山西|吕梁|吕梁市|111.13|37.52|111.143156602|37.527316097
山西|吕梁|离石区|111.13|37.52|111.313141993|37.5523392549
山西|吕梁|文水县|112.02|37.43|111.96499465|37.4597059097
山西|吕梁|交城县|112.15|37.55|111.819927154|37.6870455848
山西|吕梁|兴县|111.12|38.47|111.143156602|37.527316097
山西|吕梁|临县|110.98|37.95|111.143156602|37.527316097
山西|吕梁|柳林县|110.9|37.43|110.876926754|37.4037541463
山西|吕梁|石楼县|110.83|37.0|110.753478682|37.0351451086
山西|吕梁|岚县|111.67|38.28|111.60664056|38.343813372
山西|吕梁|方山县|111.23|37.88|111.337978922|37.886687742
山西|吕梁|中阳县|111.18|37.33|111.185903508|37.2663175108
山西|吕梁|交口县|111.2|36.97|111.315923659|36.957718537
山西|吕梁|孝义市|111.77|37.15|111.637645766|37.1181327782
山西|吕梁|汾阳市|111.78|37.27|111.745995913|37.3167643091
内蒙古|呼和浩特|呼和浩特市|111.73|40.83|111.66035052|40.8283188731
内蒙古|呼和浩特|新城区|111.65|40.87|111.791326787|40.9293607788
内蒙古|呼和浩特|回民区|111.6|40.8|111.596885595|40.8388947638
内蒙古|呼和浩特|玉泉区|111.67|40.75|111.65855346|40.747386672
内蒙古|呼和浩特|赛罕区|111.68|40.8|111.876334785|40.7888641524
内蒙古|呼和浩特|土默特左旗|111.13|40.72|111.234704093|40.6899870161
内蒙古|呼和浩特|托克托县|111.18|40.27|111.319700203|40.3610839785
内蒙古|呼和浩特|和林格尔县|111.82|40.38|111.901692671|40.3338684421
内蒙古|呼和浩特|清水河县|111.68|39.92|111.706236307|39.8891177447
内蒙古|呼和浩特|武川县|111.45|41.08|111.179571938|41.1162043874
内蒙古|包头|包头市|109.83|40.65|109.846238532|40.6471194257
内蒙古|包头|东河区|110.02|40.58|110.070141361|40.589124488
内蒙古|包头|昆都仑区|109.83|40.63|109.806833553|40.6580574982
内蒙古|包头|青山区|109.9|40.65|109.903674839|40.6587779595
内蒙古|包头|石拐区|110.27|40.68|110.299214745|40.7164642973
内蒙古|包头|九原区|109.97|40.6|109.949197459|40.6272022783
内蒙古|包头|土默特右旗|110.52|40.57|110.693257948|40.5279957644
内蒙古|包头|固阳县|110.05|41.03|110.167592094|41.1047254123
内蒙古|包头|达尔罕茂明安联合旗|110.43|41.7|110.2861887|41.9435071483
内蒙古|乌海|乌海市|106.82|39.67|106.831999097|39.6831770068
内蒙古|乌海|海勃湾区|106.83|39.7|106.861481843|39.7348336513
内蒙古|乌海|海南区|106.88|39.43|106.925397179|39.2962094794
内蒙古|乌海|乌达区|106.7|39.5|106.725858911|39.5358777014
内蒙古|赤峰|赤峰市|118.92|42.27|118.930761192|42.2971123203
内蒙古|赤峰|红山区|118.97|42.28|118.998102934|42.2862321341
内蒙古|赤峰|元宝山区|119.28|42.03|119.268169413|42.1841306488
内蒙古|赤峰|松山区|118.92|42.28|118.757105712|42.2687530153
内蒙古|赤峰|阿鲁科尔沁旗|120.08|43.88|120.053240694|44.1959565974
内蒙古|赤峰|巴林左旗|119.38|43.98|119.280766365|44.2034308131
内蒙古|赤峰|巴林右旗|118.67|43.52|118.946089743|43.6847866315
内蒙古|赤峰|林西县|118.05|43.6|118.110216148|43.7714622115
内蒙古|赤峰|克什克腾旗|117.53|43.25|118.930761192|42.2971123203
内蒙古|赤峰|翁牛特旗|119.02|42.93|118.930761192|42.2971123203
内蒙古|赤峰|喀喇沁旗|118.7|41.93|118.667056014|41.9083514499
内蒙古|赤峰|宁城县|119.33|41.6|118.905499369|41.5710408671
内蒙古|赤峰|敖汉旗|119.9|42.28|120.157713296|42.4305922382
内蒙古|通辽|通辽市|122.27|43.62|122.260363263|43.633756073
内蒙古|通辽|科尔沁区|122.27|43.62|122.291294154|43.6582901498
内蒙古|通辽|科尔沁左翼中旗|123.32|44.13|122.499180044|44.0575792852
内蒙古|通辽|科尔沁左翼后旗|122.35|42.95|122.697345352|43.1960827517
内蒙古|通辽|开鲁县|121.3|43.6|121.32409399|43.7349419544
内蒙古|通辽|库伦旗|121.77|42.73|121.573037886|42.8100382153
内蒙古|通辽|奈曼旗|120.65|42.85|122.260363263|43.633756073
内蒙古|通辽|扎鲁特旗|120.92|44.55|122.260363263|43.633756073
内蒙古|通辽|霍林郭勒市|119.65|45.53|119.57974844|45.5281060563
